"행정구역","2014년12월_남자 평균연령","2014년12월_여자 평균연령","2014년12월_평균연령"
"서울특별시 강남구 도곡1동(1168065500)","38.3","38.8","38.6"
"서울특별시 강남구 도곡2동(1168065600)","38.2","37.8","38"
"서울특별시 강남구 개포1동(1168066000)","39.9","41.9","40.9"
"서울특별시 강남구 개포2동(1168067000)","37","39.2","38.1"
"서울특별시 강남구 개포4동(1168069000)","38.1","39.8","39"
"서울특별시 강남구 세곡동(1168070000)","36.4","38.2","37.3"
"서울특별시 강남구 일원본동(1168072000)","36","38.3","37.2"
"서울특별시 강남구 일원1동(1168073000)","39.7","43","41.4"
"서울특별시 강남구 일원2동(1168074000)","37.5","42.3","39.9"
"서울특별시 강남구 수서동(1168075000)","42.6","47.7","45.4"
"서울특별시 송파구 (1171000000)","38.1","39.5","38.8"
"서울특별시 송파구 풍납1동(1171051000)","40.7","42.4","41.6"
"서울특별시 송파구 풍납2동(1171052000)","37.8","38.9","38.4"
"서울특별시 송파구 거여1동(1171053100)","38.6","40.3","39.4"
"서울특별시 송파구 거여2동(1171053200)","38.9","40.8","39.9"
"서울특별시 송파구 마천1동(1171054000)","40.1","41.7","40.9"
"서울특별시 송파구 마천2동(1171055000)","40.4","42.7","41.5"
"서울특별시 송파구 방이1동(1171056100)","37.8","39.5","38.7"
"서울특별시 송파구 방이2동(1171056200)","38.6","40.3","39.5"
"서울특별시 송파구 오륜동(1171056600)","37.4","38.6","38"
"서울특별시 송파구 오금동(1171057000)","39.1","40.9","40"
"서울특별시 송파구 송파1동(1171058000)","38.9","39.6","39.2"
"서울특별시 송파구 송파2동(1171059000)","38.1","39.3","38.8"
"서울특별시 송파구 석촌동(1171060000)","38.6","39.9","39.2"
"서울특별시 송파구 삼전동(1171061000)","37.4","39.1","38.3"
"서울특별시 송파구 가락본동(1171062000)","38.5","39.7","39.1"
"서울특별시 송파구 가락1동(1171063100)","40.6","44","42.2"
"서울특별시 송파구 가락2동(1171063200)","36.9","38.2","37.6"
"서울특별시 송파구 문정1동(1171064100)","38.7","39.9","39.3"
"서울특별시 송파구 문정2동(1171064200)","41","41.9","41.5"
"서울특별시 송파구 장지동(1171064600)","35.8","37.7","36.8"
"서울특별시 송파구 잠실본동(1171065000)","38.3","39.6","39"
"서울특별시 송파구 잠실2동(1171067000)","34.5","35.1","34.8"
"서울특별시 송파구 잠실3동(1171068000)","38","39.1","38.6"
"서울특별시 송파구 잠실4동(1171069000)","36.6","38.2","37.4"
"서울특별시 송파구 잠실6동(1171071000)","39.1","40.1","39.6"
"서울특별시 송파구 잠실7동(1171072000)","41.1","41.3","41.2"
"서울특별시 강동구 (1174000000)","38.8","40.7","39.7"
"서울특별시 강동구 강일동(1174051500)","35.8","37.7","36.8"
"서울특별시 강동구 상일동(1174052000)","38.7","40.9","39.8"
"서울특별시 강동구 명일제1동(1174053000)","37.4","39.7","38.6"
"서울특별시 강동구 명일제2동(1174054000)","37.9","40.3","39.1"
"서울특별시 강동구 고덕제1동(1174055000)","36.5","39.2","37.8"
"서울특별시 강동구 고덕제2동(1174056000)","40.2","43","41.5"
"서울특별시 강동구 암사제1동(1174057000)","39.3","41.2","40.2"
"서울특별시 강동구 암사제2동(1174058000)","37.4","38.4","37.9"
"서울특별시 강동구 암사제3동(1174059000)","37.1","38","37.5"
"서울특별시 강동구 천호제1동(1174060000)","40.4","42.4","41.4"
"서울특별시 강동구 천호제2동(1174061000)","40.9","42.5","41.7"
"서울특별시 강동구 천호제3동(1174062000)","41.8","43.1","42.4"
"서울특별시 강동구 성내제1동(1174064000)","37.9","39.4","38.7"
"서울특별시 강동구 성내제2동(1174065000)","40.7","42.3","41.5"
"서울특별시 강동구 성내제3동(1174066000)","38.4","40.9","39.6"
"서울특별시 강동구 길동(1174068500)","39","40.8","39.9"
"서울특별시 강동구 둔촌제1동(1174069000)","37.1","40.9","38.9"
"서울특별시 강동구 둔촌제2동(1174070000)","38.5","40.4","39.5"
"부산광역시  (2600000000)","40.5","43.1","41.8"
"부산광역시 중구 (2611000000)","44.4","47.6","46"
"부산광역시 중구 중앙동(2611051000)","48.7","49.4","49"
"부산광역시 중구 동광동(2611052000)","46.7","49.6","48.2"
"부산광역시 중구 대청동(2611053000)","42.8","45.9","44.4"
"부산광역시 중구 보수동(2611054500)","43.3","46.7","45"
"부산광역시 중구 부평동(2611056000)","46.7","50.1","48.5"
"부산광역시 중구 광복동(2611057000)","47.2","50.8","48.9"
"부산광역시 중구 남포동(2611058000)","48.8","52.2","50.3"
"부산광역시 중구 영주제1동(2611059000)","42.7","45.9","44.3"
"부산광역시 중구 영주제2동(2611060000)","43.8","47.4","45.6"
"부산광역시 서구 (2614000000)","43.7","46.9","45.3"
"부산광역시 서구 동대신제1동(2614051000)","43.6","47.1","45.4"
"부산광역시 서구 동대신제2동(2614052000)","44.3","47.3","45.8"
"부산광역시 서구 동대신제3동(2614053000)","43.2","46.5","44.9"
"부산광역시 서구 서대신제1동(2614054000)","42.8","46.6","44.8"
"부산광역시 서구 서대신제3동(2614056000)","40.1","43","41.6"
"부산광역시 서구 서대신제4동(2614057000)","40.9","43.5","42.3"
"부산광역시 서구 부민동(2614059000)","41.3","43.2","42.3"
"부산광역시 서구 아미동(2614061500)","47.5","50.9","49.2"
"부산광역시 서구 초장동(2614063000)","46.7","51","48.9"
"부산광역시 서구 충무동(2614064000)","44.8","48","46.5"
"부산광역시 서구 남부민제1동(2614065000)","48.2","51.3","49.7"
"부산광역시 서구 남부민제2동(2614066000)","45.1","48.8","46.9"
"부산광역시 서구 암남동(2614068000)","42.1","45.2","43.7"
"부산광역시 동구 (2617000000)","44.3","47.8","46.1"
"부산광역시 동구 초량제1동(2617051000)","44.3","45.9","45.1"
"부산광역시 동구 초량제2동(2617052000)","45.7","49.5","47.6"
"부산광역시 동구 초량제3동(2617053000)","43.5","46.4","44.9"
"부산광역시 동구 초량제6동(2617055000)","44.3","49.3","46.8"
"부산광역시 동구 수정제1동(2617056000)","42.8","45.9","44.4"
"부산광역시 동구 수정제2동(2617057000)","45.2","48.7","47"
"부산광역시 동구 수정제4동(2617059000)","45.9","51","48.4"
"부산광역시 동구 수정제5동(2617060000)","44.5","48.4","46.5"
"부산광역시 동구 좌천제1동(2617061000)","43.9","47.2","45.6"
"부산광역시 동구 좌천제4동(2617064000)","44.9","48.9","46.9"
"부산광역시 동구 범일제1동(2617065000)","42.8","44.9","43.9"
"부산광역시 동구 범일제2동(2617066000)","42.2","44","43.1"
"부산광역시 동구 범일제4동(2617067000)","45.4","49.4","47.4"
"부산광역시 동구 범일제5동(2617068000)","45.5","50.1","47.8"
"부산광역시 영도구 (2620000000)","43.7","47.1","45.4"
"부산광역시 영도구 남항동(2620053000)","46.4","50.1","48.2"
"부산광역시 영도구 영선제1동(2620054000)","43.8","47.2","45.5"
"부산광역시 영도구 영선제2동(2620055000)","44.6","47.7","46.2"
"부산광역시 영도구 신선동(2620058500)","46.2","50.4","48.3"
"부산광역시 영도구 봉래제1동(2620059000)","45.1","48.9","47"
"부산광역시 영도구 봉래제2동(2620060500)","46.2","50","48.1"
"부산광역시 영도구 청학제1동(2620063000)","43.9","47.7","45.8"
"부산광역시 영도구 청학제2동(2620064000)","42.3","45","43.6"
"부산광역시 영도구 동삼제1동(2620065000)","41.6","44.5","43.1"
"부산광역시 영도구 동삼제2동(2620066000)","42.7","46.5","44.5"
"부산광역시 영도구 동삼제3동(2620067000)","43.6","47.4","45.5"
"부산광역시 부산진구 (2623000000)","41","43.4","42.2"
"부산광역시 부산진구 부전제1동(2623051000)","44.3","44.9","44.6"
"부산광역시 부산진구 부전제2동(2623052000)","39.6","40.4","40"
"부산광역시 부산진구 범전동(2623053000)","45.2","49.5","47.4"
"부산광역시 부산진구 연지동(2623054000)","40","42.7","41.4"
"부산광역시 부산진구 초읍동(2623055000)","43.4","46.5","45"
"부산광역시 부산진구 양정제1동(2623056000)","39.5","42.3","41"
"부산광역시 부산진구 양정제2동(2623057000)","42.1","43.8","43"
"부산광역시 부산진구 전포제1동(2623060000)","44","45.7","44.8"
"부산광역시 부산진구 전포제2동(2623061000)","41.7","43.4","42.6"
"부산광역시 부산진구 전포3동(2623062000)","40.6","42.5","41.6"
"부산광역시 부산진구 부암제1동(2623064000)","40.6","43","41.9"
"부산광역시 부산진구 부암제3동(2623066000)","39.6","41.9","40.7"
"부산광역시 부산진구 당감제1동(2623067000)","40.1","43.4","41.8"
"부산광역시 부산진구 당감제2동(2623068000)","41.3","44.3","42.8"
"부산광역시 부산진구 당감제4동(2623070000)","39.7","41.8","40.7"
"부산광역시 부산진구 가야제1동(2623071000)","40.8","43.5","42.2"
"부산광역시 부산진구 가야제2동(2623072000)","41.4","43.8","42.6"
"부산광역시 부산진구 개금제1동(2623074000)","40.1","41.3","40.7"
"부산광역시 부산진구 개금제2동(2623075000)","40.3","43.1","41.7"
"부산광역시 부산진구 개금제3동(2623076000)","39.1","41.3","40.2"
"부산광역시 부산진구 범천제1동(2623077000)","42.8","45.1","44"
"부산광역시 부산진구 범천제2동(2623078000)","42.8","45.6","44.2"
"부산광역시 부산진구 범천제4동(2623079000)","43.4","46.1","44.8"
"부산광역시 동래구 (2626000000)","40.3","42.8","41.6"
"부산광역시 동래구 수민동(2626051000)","39.2","41.9","40.5"
"부산광역시 동래구 복산동(2626052000)","43.7","47.6","45.7"
"부산광역시 동래구 명륜동(2626054500)","38.4","41.2","39.8"
"부산광역시 동래구 온천제1동(2626055000)","42.7","44.8","43.8"
"부산광역시 동래구 온천제2동(2626056000)","41.7","44.7","43.2"
"부산광역시 동래구 온천제3동(2626057000)","40.3","42.4","41.4"
"부산광역시 동래구 사직제1동(2626058000)","41.2","44.1","42.7"
"부산광역시 동래구 사직제2동(2626059000)","35.9","37.8","36.9"
"부산광역시 동래구 사직제3동(2626060000)","42.6","45.7","44.1"
"부산광역시 동래구 안락제1동(2626074000)","41.8","44.6","43.2"
"부산광역시 동래구 안락제2동(2626075000)","39","41.2","40.1"
"부산광역시 동래구 명장제1동(2626076100)","42.6","44.6","43.6"
"부산광역시 동래구 명장제2동(2626076200)","41.3","44.3","42.8"
"부산광역시 남구 (2629000000)","40.7","43.2","42"
"부산광역시 남구 대연제1동(2629051000)","41.5","44.3","42.9"
"부산광역시 남구 대연제3동(2629053000)","37.4","39.3","38.4"
"부산광역시 남구 대연제4동(2629054000)","44.1","47","45.6"
"부산광역시 남구 대연제5동(2629055000)","40.7","43.1","41.9"
"부산광역시 남구 대연제6동(2629056000)","40.5","43.5","42"
"부산광역시 남구 용호제1동(2629057000)","38.8","40.9","39.9"
"부산광역시 남구 용호제2동(2629058000)","39.7","42.3","41"
"부산광역시 남구 용호제3동(2629059000)","42.7","45.3","44"
"부산광역시 남구 용호제4동(2629060000)","39.4","41.6","40.5"
"부산광역시 남구 용당동(2629061000)","40.1","42","41"
"부산광역시 남구 감만제1동(2629062000)","41.5","44.4","42.9"
"부산광역시 남구 감만제2동(2629063000)","42.4","46.1","44.2"
"부산광역시 남구 우암동(2629064500)","43.3","46.7","45"
"부산광역시 남구 문현제1동(2629068000)","40.5","42.9","41.7"
"부산광역시 남구 문현제2동(2629069000)","45.3","49.1","47.2"
"부산광역시 남구 문현제3동(2629070000)","41","43.3","42.2"
"부산광역시 남구 문현제4동(2629071000)","42.5","46","44.3"
"부산광역시 북구 (2632000000)","39.2","41.5","40.4"
"부산광역시 북구 구포제1동(2632051000)","42.4","44.7","43.5"
"부산광역시 북구 구포제2동(2632052000)","40.4","42.3","41.3"
"부산광역시 북구 구포제3동(2632052100)","39.2","41.3","40.2"
"부산광역시 북구 금곡동(2632053000)","40","43.4","41.8"
"부산광역시 북구 화명제1동(2632054100)","35.8","37.4","36.6"
"부산광역시 북구 화명제2동(2632054200)","38.8","41.1","39.9"
"부산광역시 북구 화명제3동(2632054300)","35.7","37.4","36.6"
"부산광역시 북구 덕천제1동(2632055000)","41.7","45.5","43.6"
"부산광역시 북구 덕천제2동(2632056000)","41.4","44","42.7"
"부산광역시 북구 덕천제3동(2632056100)","41.8","45.3","43.6"
"부산광역시 북구 만덕제1동(2632057100)","41.6","43","42.3"
"부산광역시 북구 만덕제2동(2632057200)","40","42.3","41.2"
"부산광역시 북구 만덕제3동(2632057300)","39.3","41.3","40.3"
"부산광역시 해운대구 (2635000000)","39.1","41.6","40.4"
"부산광역시 해운대구 우제1동(2635051000)","40","41.7","40.8"
"부산광역시 해운대구 우제2동(2635052000)","38.6","40.6","39.6"
"부산광역시 해운대구 중제1동(2635053000)","39.5","41.9","40.7"
"부산광역시 해운대구 중제2동(2635054000)","41.6","44.6","43.2"
"부산광역시 해운대구 좌제1동(2635055100)","36.8","38.7","37.8"
"부산광역시 해운대구 좌제2동(2635055200)","37.6","40","38.8"
"부산광역시 해운대구 좌제3동(2635055300)","38.2","41.1","39.7"
"부산광역시 해운대구 좌제4동(2635055400)","36.7","39.1","38"
"부산광역시 해운대구 송정동(2635056000)","42.2","46","44.1"
"부산광역시 해운대구 반여제1동(2635057000)","37.2","39","38.1"
"부산광역시 해운대구 반여제2동(2635058000)","42.6","46.5","44.6"
"부산광역시 해운대구 반여제3동(2635059000)","42.5","46.2","44.4"
"부산광역시 해운대구 반여제4동(2635059500)","37.5","39.1","38.3"
"부산광역시 해운대구 반송제1동(2635061000)","44.4","47.8","46"
"부산광역시 해운대구 반송제2동(2635062000)","42.5","47","44.8"
"부산광역시 해운대구 반송제3동(2635063000)","43.1","47.1","45.1"
"부산광역시 해운대구 재송제1동(2635065000)","36.3","38.2","37.3"
"부산광역시 해운대구 재송제2동(2635066000)","39.4","41.9","40.7"
"부산광역시 사하구 (2638000000)","39.8","42","40.9"
"부산광역시 사하구 괴정제1동(2638051000)","41.6","44.4","43"
"부산광역시 사하구 괴정제2동(2638052000)","41.5","43.9","42.7"
"부산광역시 사하구 괴정제3동(2638053000)","42.8","46.4","44.7"
"부산광역시 사하구 괴정제4동(2638054000)","42.2","44.6","43.4"
"부산광역시 사하구 당리동(2638055000)","39.5","41.9","40.7"
"부산광역시 사하구 하단제1동(2638056100)","39","40.9","40"
"부산광역시 사하구 하단제2동(2638056200)","37.9","40","38.9"
"부산광역시 사하구 신평제1동(2638057100)","41.4","44.1","42.7"
"부산광역시 사하구 신평제2동(2638057200)","38.5","40.4","39.5"
"부산광역시 사하구 장림제1동(2638058000)","38.8","39.9","39.3"
"부산광역시 사하구 장림제2동(2638059000)","38.2","39.6","38.9"
"부산광역시 사하구 다대제1동(2638060100)","37.6","39.5","38.6"
"부산광역시 사하구 다대제2동(2638060200)","39.1","41.9","40.5"
"부산광역시 사하구 구평동(2638061000)","40.8","42.6","41.7"
"부산광역시 사하구 감천제1동(2638062000)","41.7","43.5","42.6"
"부산광역시 사하구 감천제2동(2638063000)","45.9","50.5","48.1"
"부산광역시 금정구 (2641000000)","41","43.8","42.4"
"부산광역시 금정구 서제1동(2641051000)","44.9","48.6","46.7"
"부산광역시 금정구 서제2동(2641052000)","43.6","46.2","44.9"
"부산광역시 금정구 서제3동(2641053000)","44.4","47.7","46"
"부산광역시 금정구 금사동(2641055000)","44.6","46.9","45.7"
"부산광역시 금정구 부곡제1동(2641057000)","43.1","47.3","45.2"
"부산광역시 금정구 부곡제2동(2641058000)","40.3","42.8","41.6"
"부산광역시 금정구 부곡제3동(2641059000)","39.8","42.4","41.2"
"부산광역시 금정구 부곡제4동(2641059100)","42.2","45.2","43.7"
"부산광역시 금정구 장전제1동(2641060000)","37.4","40.6","39"
"부산광역시 금정구 장전제2동(2641061000)","37.9","42","40"
"부산광역시 금정구 장전제3동(2641062000)","43.3","47.2","45.3"
"부산광역시 금정구 선두구동(2641063500)","48","51.7","49.7"
"부산광역시 금정구 청룡노포동(2641066500)","42.8","45.3","44"
"부산광역시 금정구 남산동(2641067000)","40.8","43.9","42.3"
